"Year","County","Ag.District","cows_total_weight","Dairy_cows_total_poop_lb","Dairy_cows_total_N","Dairy_cows_total_P","Dairy_cows_total_K","feed_cows_total_weight","feed_cows_total_poop_lb","feed_cows_total_N","feed_cows_total_P","feed_cows_total_K","Hogs_total_weight","Hogs_total_poop_lb","Hogs_total_N","Hogs_total_P","Hogs_total_K","Turkey_total_weight","Turkey_total_poop_lb","Turkey_total_N","Turkey_total_P","Turkey_total_K"
2016,"KANDIYOHI","CENTRAL",53200000,2120400000,13816800,7113600,7797600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"KITTSON","NORTHWEST",16940000,675180000,4399560,2265120,2482920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"KOOCHICHING","NORTH CENTRAL",5600000,223200000,1454400,748800,820800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LAC QUI PARLE","WEST CENTRAL",21840000,870480000,5672160,2920320,3201120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LAKE","NORTHEAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LAKE OF THE WOODS","NORTH CENTRAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LE SUEUR","SOUTH CENTRAL",22820000,909540000,5926680,3051360,3344760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LINCOLN","SOUTHWEST",32200000,1283400000,8362800,4305600,4719600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LYON","SOUTHWEST",75600000,3013200000,19634400,10108800,11080800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"MAHNOMEN","NORTHWEST",9380000,373860000,2436120,1254240,1374840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"MARSHALL","NORTHWEST",12880000,513360000,3345120,1722240,1887840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"MARTIN","SOUTH CENTRAL",23380000,931860000,6072120,3126240,3426840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"MCLEOD","CENTRAL",43400000,1729800000,11271600,5803200,6361200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"MEEKER","CENTRAL",51800000,2064600000,13453200,6926400,7592400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"MILLE LACS","EAST CENTRAL",25200000,1004400000,6544800,3369600,3693600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"MORRISON","CENTRAL",124600000,4966200000,32360400,16660800,18262800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"MOWER","SOUTHEAST",4.2e+07,1.674e+09,10908000,5616000,6156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"MURRAY","SOUTHWEST",75600000,3013200000,19634400,10108800,11080800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"NICOLLET","SOUTH CENTRAL",42700000,1701900000,11089800,5709600,6258600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"NOBLES","SOUTHWEST",120400000,4798800000,31269600,16099200,17647200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"NORMAN","NORTHWEST",7140000,284580000,1854360,954720,1046520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"OLMSTED","SOUTHEAST",6.3e+07,2.511e+09,16362000,8424000,9234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"OTTER TAIL","WEST CENTRAL",116200000,4631400000,30178800,15537600,17031600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"PENNINGTON","NORTHWEST",15540000,619380000,4035960,2077920,2277720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"PINE","EAST CENTRAL",33600000,1339200000,8726400,4492800,4924800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"PIPESTONE","SOUTHWEST",78400000,3124800000,20361600,10483200,11491200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"POLK","NORTHWEST",17640000,703080000,4581360,2358720,2585520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"POPE","WEST CENTRAL",38500000,1534500000,9999000,5148000,5643000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"RAMSEY","EAST CENTRAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"RED LAKE","NORTHWEST",11340000,451980000,2945160,1516320,1662120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"REDWOOD","SOUTHWEST",53200000,2120400000,13816800,7113600,7797600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"RENVILLE","CENTRAL",39900000,1590300000,10362600,5335200,5848200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"RICE","SOUTH CENTRAL",35700000,1422900000,9271800,4773600,5232600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"ROCK","SOUTHWEST",1.19e+08,4.743e+09,30906000,15912000,17442000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"ROSEAU","NORTHWEST",24500000,976500000,6363000,3276000,3591000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"SCOTT","CENTRAL",25760000,1026720000,6690240,3444480,3775680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"SHERBURNE","CENTRAL",14980000,597060000,3890520,2003040,2195640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"SIBLEY","CENTRAL",48300000,1925100000,12544200,6458400,7079400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"ST. LOUIS","NORTHEAST",15120000,602640000,3926880,2021760,2216160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"STEARNS","CENTRAL",2.94e+08,1.1718e+10,76356000,39312000,43092000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"STEELE","SOUTH CENTRAL",16240000,647280000,4217760,2171520,2380320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"STEVENS","WEST CENTRAL",82600000,3292200000,21452400,11044800,12106800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"SWIFT","WEST CENTRAL",34300000,1367100000,8908200,4586400,5027400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"TODD","CENTRAL",88200000,3515400000,22906800,11793600,12927600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"TRAVERSE","WEST CENTRAL",14700000,585900000,3817800,1965600,2154600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"WABASHA","SOUTHEAST",85400000,3403800000,22179600,11419200,12517200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"WADENA","CENTRAL",26180000,1043460000,6799320,3500640,3837240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"WASECA","SOUTH CENTRAL",26180000,1043460000,6799320,3500640,3837240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"WASHINGTON","EAST CENTRAL",9940000,396180000,2581560,1329120,1456920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"WATONWAN","SOUTH CENTRAL",12180000,485460000,3163320,1628640,1785240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"WILKIN","WEST CENTRAL",4620000,184140000,1199880,617760,677160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"WINONA","SOUTHEAST",1.05e+08,4.185e+09,27270000,14040000,15390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"WRIGHT","CENTRAL",4.9e+07,1.953e+09,12726000,6552000,7182000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"YELLOW MEDICINE","WEST CENTRAL",39900000,1590300000,10362600,5335200,5848200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"AITKIN","EAST CENTRAL",15120000,602640000,3926880,2021760,2216160,137500,2430000,18000,5400,11250,65100,1156176,13280.4,468.72,7030.8,1000,16920,280.8,183.6,122.4
2017,"ANOKA","EAST CENTRAL",2380000,94860000,618120,318240,348840,303600,5365440,39744,11923.2,24840,43800,777888,8935.2,315.36,4730.4,290,4906.8,81.432,53.244,35.496
2017,"BECKER","NORTHWEST",38500000,1534500000,9999000,5148000,5643000,2165900,38277360,283536,85060.8,177210,0,0,0,0,0,5786040,97899796.8,1624720.032,1062316.944,708211.296
2017,"BELTRAMI","NORTH CENTRAL",24500000,976500000,6363000,3276000,3591000,369600,6531840,48384,14515.2,30240,57000,1012320,11628,410.4,6156,1320,22334.4,370.656,242.352,161.568
2017,"BENTON","CENTRAL",48300000,1925100000,12544200,6458400,7079400,3734500,65998800,488880,146664,305550,7619400,135320544,1554357.6,54859.68,822895.2,0,0,0,0,0
2017,"BIG STONE","WEST CENTRAL",15540000,619380000,4035960,2077920,2277720,1171500,20703600,153360,46008,95850,14125200,250863552,2881540.8,101701.44,1525521.6,0,0,0,0,0
2017,"BLUE EARTH","SOUTH CENTRAL",17640000,703080000,4581360,2358720,2585520,6554900,115842960,858096,257428.8,536310,179871900,3194524944,36693867.6,1295077.68,19426165.2,1317720,22295822.4,370015.776,241933.392,161288.928
2017,"BROWN","SOUTH CENTRAL",58800000,2343600000,15271200,7862400,8618400,25073400,443115360,3282336,984700.8,2051460,84800400,1506055104,17299281.6,610562.88,9158443.2,2250340,38075752.8,631895.472,413162.424,275441.616
2017,"CARLTON","EAST CENTRAL",15260000,608220000,3963240,2040480,2236680,205700,3635280,26928,8078.4,16830,147300,2616048,30049.2,1060.56,15908.4,440,7444.8,123.552,80.784,53.856
2017,"CARVER","CENTRAL",32900000,1311300000,8544600,4399200,4822200,4572700,80812080,598608,179582.4,374130,2972400,52789824,606369.6,21401.28,321019.2,940,15904.8,263.952,172.584,115.056
2017,"CASS","NORTH CENTRAL",31500000,1255500000,8181000,4212000,4617000,563200,9953280,73728,22118.4,46080,41100,729936,8384.4,295.92,4438.8,0,0,0,0,0
2017,"CHIPPEWA","WEST CENTRAL",37800000,1506600000,9817200,5054400,5540400,6111600,108008640,800064,240019.2,500040,16236300,288356688,3312205.2,116901.36,1753520.4,0,0,0,0,0
2017,"CHISAGO","EAST CENTRAL",14840000,591480000,3854160,1984320,2175120,591800,10458720,77472,23241.6,48420,316800,5626368,64627.2,2280.96,34214.4,1380,23349.6,387.504,253.368,168.912
2017,"CLAY","NORTHWEST",15400000,613800000,3999600,2059200,2257200,1096700,19381680,143568,43070.4,89730,6759000,120039840,1378836,48664.8,729972,0,0,0,0,0
2017,"CLEARWATER","NORTHWEST",26740000,1065780000,6944760,3575520,3919320,0,0,0,0,0,0,0,0,0,0,740,12520.8,207.792,135.864,90.576
2017,"COOK","NORTHEAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"COTTONWOOD","SOUTHWEST",4.2e+07,1.674e+09,10908000,5616000,6156000,24603700,434814480,3220848,966254.4,2013030,106960800,1899623808,21820003.2,770117.76,11551766.4,860450,14558814,241614.36,157978.62,105319.08
2017,"CROW WING","EAST CENTRAL",14420000,574740000,3745080,1928160,2113560,0,0,0,0,0,80100,1422576,16340.4,576.72,8650.8,370,6260.4,103.896,67.932,45.288
2017,"DAKOTA","SOUTHEAST",35700000,1422900000,9271800,4773600,5232600,12064800,213217920,1579392,473817.6,987120,4347900,77218704,886971.6,31304.88,469573.2,0,0,0,0,0
2017,"DODGE","SOUTHEAST",2.8e+07,1.116e+09,7272000,3744000,4104000,6106100,107911440,799344,239803.2,499590,50750400,901327104,10353081.6,365402.88,5481043.2,3307190,55957654.8,928658.952,607200.084,404800.056
2017,"DOUGLAS","WEST CENTRAL",30100000,1199700000,7817400,4024800,4411800,6172100,109077840,807984,242395.2,504990,326700,5802192,66646.8,2352.24,35283.6,0,0,0,0,0
2017,"FARIBAULT","SOUTH CENTRAL",19180000,764460000,4981320,2564640,2811240,8283000,146383200,1084320,325296,677700,63477900,1127367504,12949491.6,457040.88,6855613.2,0,0,0,0,0
2017,"FILLMORE","SOUTHEAST",88200000,3515400000,22906800,11793600,12927600,9060700,160127280,1186128,355838.4,741330,43063500,764807760,8784954,310057.2,4650858,0,0,0,0,0
2017,"FREEBORN","SOUTH CENTRAL",25620000,1021140000,6653880,3425760,3755160,7562500,133650000,990000,297000,618750,87429000,1552739040,17835516,629488.8,9442332,1130000,19119600,317304,207468,138312
2017,"GOODHUE","SOUTHEAST",92400000,3682800000,23997600,12355200,13543200,19022300,336175920,2490192,747057.6,1556370,30921900,549172944,6308067.6,222637.68,3339565.2,5430430,91882875.6,1524864.744,997026.948,664684.632
2017,"GRANT","WEST CENTRAL",16940000,675180000,4399560,2265120,2482920,1625800,28732320,212832,63849.6,133020,6996000,124248960,1427184,50371.2,755568,0,0,0,0,0
2017,"HENNEPIN","EAST CENTRAL",8540000,340380000,2217960,1141920,1251720,341000,6026400,44640,13392,27900,16500,293040,3366,118.8,1782,1100,18612,308.88,201.96,134.64
2017,"HOUSTON","SOUTHEAST",67200000,2678400000,17452800,8985600,9849600,4992900,88238160,653616,196084.8,408510,3810900,67681584,777423.6,27438.48,411577.2,0,0,0,0,0
2017,"HUBBARD","NORTH CENTRAL",9660000,385020000,2508840,1291680,1415880,0,0,0,0,0,315600,5605056,64382.4,2272.32,34084.8,650,10998,182.52,119.34,79.56
2017,"ISANTI","EAST CENTRAL",13720000,546840000,3563280,1834560,2010960,806300,14249520,105552,31665.6,65970,0,0,0,0,0,0,0,0,0,0
2017,"ITASCA","NORTH CENTRAL",7280000,290160000,1890720,973440,1067040,77000,1360800,10080,3024,6300,48300,857808,9853.2,347.76,5216.4,0,0,0,0,0
2017,"JACKSON","SOUTHWEST",20440000,814680000,5308560,2733120,2995920,7194000,127137600,941760,282528,588600,83617200,1485041472,17057908.8,602043.84,9030657.6,0,0,0,0,0
2017,"KANABEC","EAST CENTRAL",20020000,797940000,5199480,2676960,2934360,884400,15629760,115776,34732.8,72360,270600,4805856,55202.4,1948.32,29224.8,470,7952.4,131.976,86.292,57.528
2017,"KANDIYOHI","CENTRAL",58100000,2315700000,15089400,7768800,8515800,7011400,123910560,917856,275356.8,573660,25611600,454862016,5224766.4,184403.52,2766052.8,22943990,388212310.8,6442672.392,4212516.564,2808344.376
2017,"KITTSON","NORTHWEST",16940000,675180000,4399560,2265120,2482920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"KOOCHICHING","NORTH CENTRAL",5600000,223200000,1454400,748800,820800,0,0,0,0,0,1800,31968,367.2,12.96,194.4,0,0,0,0,0
2017,"LAC QUI PARLE","WEST CENTRAL",21840000,870480000,5672160,2920320,3201120,3379200,59719680,442368,132710.4,276480,44651100,793003536,9108824.4,321487.92,4822318.8,0,0,0,0,0
2017,"LAKE","NORTHEAST",0,0,0,0,0,0,0,0,0,0,6300,111888,1285.2,45.36,680.4,110,1861.2,30.888,20.196,13.464
2017,"LAKE OF THE WOODS","NORTH CENTRAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1522.8,25.272,16.524,11.016
2017,"LE SUEUR","SOUTH CENTRAL",20580000,820260000,5344920,2751840,3016440,6606600,116756640,864864,259459.2,540540,29439300,522841968,6005617.2,211962.96,3179444.4,1010140,17091568.8,283647.312,185461.704,123641.136
2017,"LINCOLN","SOUTHWEST",31500000,1255500000,8181000,4212000,4617000,10943900,193408560,1432656,429796.8,895410,35608200,632401632,7264072.8,256379.04,3845685.6,0,0,0,0,0
2017,"LYON","SOUTHWEST",78400000,3124800000,20361600,10483200,11491200,36303300,641578320,4752432,1425729.6,2970270,75374400,1338649344,15376377.6,542695.68,8140435.2,5223330,88378743.6,1466711.064,959003.388,639335.592
2017,"MAHNOMEN","NORTHWEST",9240000,368280000,2399760,1235520,1354320,306900,5423760,40176,12052.8,25110,4800,85248,979.2,34.56,518.4,0,0,0,0,0
2017,"MARSHALL","NORTHWEST",13860000,552420000,3599640,1853280,2031480,375100,6629040,49104,14731.2,30690,0,0,0,0,0,0,0,0,0,0
2017,"MARTIN","SOUTH CENTRAL",26460000,1054620000,6872040,3538080,3878280,12179200,215239680,1594368,478310.4,996480,248276700,4409394192,50648446.8,1787592.24,26813883.6,1020100,17260092,286444.08,187290.36,124860.24
2017,"MCLEOD","CENTRAL",41300000,1646100000,10726200,5522400,6053400,5295400,93584160,693216,207964.8,433260,2070300,36768528,422341.2,14906.16,223592.4,1290,21826.8,362.232,236.844,157.896
2017,"MEEKER","CENTRAL",51100000,2036700000,13271400,6832800,7489800,8517300,150523920,1114992,334497.6,696870,1540500,27359280,314262,11091.6,166374,10410830,176151243.6,2923361.064,1911428.388,1274285.592
2017,"MILLE LACS","EAST CENTRAL",24780000,987660000,6435720,3313440,3632040,2569600,45411840,336384,100915.2,210240,176700,3138192,36046.8,1272.24,19083.6,1290,21826.8,362.232,236.844,157.896
2017,"MORRISON","CENTRAL",124600000,4966200000,32360400,16660800,18262800,10347700,182872080,1354608,406382.4,846630,17724000,314778240,3615696,127612.8,1914192,14771830,249939363.6,4147929.864,2712107.988,1808071.992
2017,"MOWER","SOUTHEAST",4.2e+07,1.674e+09,10908000,5616000,6156000,14053600,248365440,1839744,551923.2,1149840,92369400,1640480544,18843357.6,665059.68,9975895.2,3630160,61422307.2,1019348.928,666497.376,444331.584
2017,"MURRAY","SOUTHWEST",75600000,3013200000,19634400,10108800,11080800,24228600,428185440,3171744,951523.2,1982340,61513800,1092485088,12548815.2,442899.36,6643490.4,0,0,0,0,0
2017,"NICOLLET","SOUTH CENTRAL",42700000,1701900000,11089800,5709600,6258600,4747600,83903040,621504,186451.2,388440,80397000,1427850720,16400988,578858.4,8682876,0,0,0,0,0
2017,"NOBLES","SOUTHWEST",124600000,4966200000,32360400,16660800,18262800,49386700,872797680,6465168,1939550.4,4040730,117908700,2094058512,24053374.8,848942.64,12734139.6,1860110,31473061.2,522318.888,341516.196,227677.464
2017,"NORMAN","NORTHWEST",6160000,245520000,1599840,823680,902880,161700,2857680,21168,6350.4,13230,0,0,0,0,0,0,0,0,0,0
2017,"OLMSTED","SOUTHEAST",62300000,2483100000,16180200,8330400,9131400,8721900,154139760,1141776,342532.8,713610,7107300,126225648,1449889.2,51172.56,767588.4,0,0,0,0,0
2017,"OTTER TAIL","WEST CENTRAL",113400000,4519800000,29451600,15163200,16621200,4682700,82756080,613008,183902.4,383130,3523800,62582688,718855.2,25371.36,380570.4,8310000,140605200,2333448,1525716,1017144
2017,"PENNINGTON","NORTHWEST",15260000,608220000,3963240,2040480,2236680,224400,3965760,29376,8812.8,18360,0,0,0,0,0,0,0,0,0,0
2017,"PINE","EAST CENTRAL",31500000,1255500000,8181000,4212000,4617000,737000,13024800,96480,28944,60300,62100,1102896,12668.4,447.12,6706.8,2060,34855.2,578.448,378.216,252.144
2017,"PIPESTONE","SOUTHWEST",79800000,3180600000,20725200,10670400,11696400,24643300,435514320,3226032,967809.6,2016270,108394200,1925080992,22112416.8,780438.24,11706573.6,0,0,0,0,0
2017,"POLK","NORTHWEST",18480000,736560000,4799520,2471040,2708640,0,0,0,0,0,5424300,96335568,1106557.2,39054.96,585824.4,0,0,0,0,0
2017,"POPE","WEST CENTRAL",37800000,1506600000,9817200,5054400,5540400,8451300,149357520,1106352,331905.6,691470,31329900,556419024,6391299.6,225575.28,3383629.2,0,0,0,0,0
2017,"RAMSEY","EAST CENTRAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"RED LAKE","NORTHWEST",10220000,407340000,2654280,1366560,1497960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"REDWOOD","SOUTHWEST",58800000,2343600000,15271200,7862400,8618400,29709900,525054960,3889296,1166788.8,2430810,59151000,1050521760,12066804,425887.2,6388308,5526120,93501950.4,1551734.496,1014595.632,676397.088
2017,"RENVILLE","CENTRAL",37800000,1506600000,9817200,5054400,5540400,17024700,300872880,2228688,668606.4,1392930,94135800,1671851808,19203703.2,677777.76,10166666.4,2725110,46108861.2,765210.888,500330.196,333553.464
2017,"RICE","SOUTH CENTRAL",34300000,1367100000,8908200,4586400,5027400,2466200,43584480,322848,96854.4,201780,50157300,890793648,10232089.2,361132.56,5416988.4,3874970,65564492.4,1088091.576,711444.492,474296.328
2017,"ROCK","SOUTHWEST",123200000,4910400000,31996800,16473600,18057600,54760200,967762080,7168608,2150582.4,4480380,89918700,1596956112,18343414.8,647414.64,9711219.6,0,0,0,0,0
2017,"ROSEAU","NORTHWEST",24220000,965340000,6290280,3238560,3549960,559900,9894960,73296,21988.8,45810,9900,175824,2019.6,71.28,1069.2,2530000,42807600,710424,464508,309672
2017,"SCOTT","CENTRAL",23520000,937440000,6108480,3144960,3447360,4566100,80695440,597744,179323.2,373590,0,0,0,0,0,960,16243.2,269.568,176.256,117.504
2017,"SHERBURNE","CENTRAL",14280000,569160000,3708720,1909440,2093040,4590300,81123120,600912,180273.6,375570,0,0,0,0,0,360,6091.2,101.088,66.096,44.064
2017,"SIBLEY","CENTRAL",48300000,1925100000,12544200,6458400,7079400,14110800,249376320,1847232,554169.6,1154520,32006400,568433664,6529305.6,230446.08,3456691.2,0,0,0,0,0
2017,"ST. LOUIS","NORTHEAST",15120000,602640000,3926880,2021760,2216160,0,0,0,0,0,87600,1555776,17870.4,630.72,9460.8,3250,54990,912.6,596.7,397.8
2017,"STEARNS","CENTRAL",2.94e+08,1.1718e+10,76356000,39312000,43092000,41157600,727367040,5387904,1616371.2,3367440,25412100,451318896,5184068.4,182967.12,2744506.8,27341240,462613780.8,7677420.192,5019851.664,3346567.776
2017,"STEELE","SOUTH CENTRAL",17220000,686340000,4472280,2302560,2523960,1436600,25388640,188064,56419.2,117540,42395100,752936976,8648600.4,305244.72,4578670.8,3322960,56224483.2,933087.168,610095.456,406730.304
2017,"STEVENS","WEST CENTRAL",82600000,3292200000,21452400,11044800,12106800,16043500,283532400,2100240,630072,1312650,50781600,901881216,10359446.4,365627.52,5484412.8,0,0,0,0,0
2017,"SWIFT","WEST CENTRAL",38500000,1534500000,9999000,5148000,5643000,4609000,81453600,603360,181008,377100,4661400,82786464,950925.6,33562.08,503431.2,14004960,236963923.2,3932592.768,2571310.656,1714207.104
2017,"TODD","CENTRAL",8.4e+07,3.348e+09,21816000,11232000,12312000,5759600,101787840,753984,226195.2,471240,3222000,57222720,657288,23198.4,347976,8991940,152143624.8,2524936.752,1650920.184,1100613.456
2017,"TRAVERSE","WEST CENTRAL",15960000,636120000,4145040,2134080,2339280,3768600,66601440,493344,148003.2,308340,10542300,187231248,2150629.2,75904.56,1138568.4,0,0,0,0,0
